id,resident,time
226,false,310341.22198943955251060344835423165932297706604003906250
227,false,311727.04784787367996479190423997351899743080139160156250
228,true,313583.99829214890367445889296504901722073554992675781250
229,false,318363.63037692731004035806563479127362370491027832031250
230,true,319610.82278353353363975486445269780233502388000488281250
231,false,320662.67987054653301193241077271522954106330871582031250
232,false,323101.83891606361570758565449068555608391761779785156250
233,false,325260.43100569904651742092482891166582703590393066406250
234,false,325600.03458552885921228892129875021055340766906738281250
235,false,326501.84953530106311525571527454303577542304992675781250
236,false,333408.21387699392302472745086561189964413642883300781250
237,true,336052.69263250294637579429490870097652077674865722656250
238,false,338972.07200965842673845429544599028304219245910644531250
239,false,340432.09300779367741718317574850516393780708312988281250
240,true,343217.47479486064713505300005635945126414299011230468750
241,false,343455.26108867799165302869823790388181805610656738281250
242,false,343981.89408802232962081291134381899610161781311035156250
243,false,346694.32239406395653880110785394208505749702453613281250
244,false,349733.55382936865056997532974492060020565986633300781250
245,false,350587.57679088064658579071419808315113186836242675781250
246,false,351488.65980450027007542246337834512814879417419433593750
247,false,352197.73150861770736952394145191647112369537353515625000
248,false,353490.86529417406294406589495338266715407371520996093750
249,true,355327.80852040254188040080407517962157726287841796875000
250,false,355961.11524915805659485812384446035139262676239013671875
251,false,356601.53746222909883734075719985412433743476867675781250
252,false,356835.28258556440661841691053268732503056526184082031250
253,false,356927.99428274473723554649495781632140278816223144531250
254,false,357819.01370482479188162017180729890242218971252441406250
255,false,363344.97938207830945067655648017534986138343811035156250
256,false,363410.64683982425686714634593954542651772499084472656250
257,false,363686.21515266040385405688084574649110436439514160156250
258,true,368004.85213573465117953276148909935727715492248535156250
259,false,369494.48315749842692845561487047234550118446350097656250
260,false,370101.05600635120992514259796735132113099098205566406250
261,false,370320.57761071693590260167638916755095124244689941406250
262,false,370413.46894326519872642222708236658945679664611816406250
263,false,372741.59505856000876811151556466938927769660949707031250
264,false,376762.10471385731471549718207825208082795143127441406250
265,true,377659.10314456759869905511095566907897591590881347656250
266,false,378108.31613517810388636064544698456302285194396972656250
267,false,379531.12854913858857663910839619347825646400451660156250
268,true,383222.76645399277672687787799077341333031654357910156250
269,false,384756.78620315738603174793297512223944067955017089843750
270,false,385758.934847025361789984998495128820650279521942138671875
271,false,386757.72704602246555793954030377790331840515136718750000
272,false,387809.22528686271973619170694291824474930763244628906250
273,false,391128.75068810307443278873051895061507821083068847656250
274,false,391523.79246945280332603545048186788335442543029785156250
275,false,392606.12851222605160650402922328794375061988830566406250
276,false,393873.42299934366686819942060537869110703468322753906250
277,false,394150.28029341454233680508423276478424668312072753906250
278,false,395746.43577645121330910171764116967096924781799316406250
279,false,400137.29051230818985551707100967178121209144592285156250
280,false,401784.19046694861207846827255707466974854469299316406250
281,false,403449.73277700585088645368614379549399018287658691406250
282,false,404339.16263850787400180308850394794717431068420410156250
283,false,405149.96653472995174105619753390783444046974182128906250
284,false,406984.56453842177122659506949275964871048927307128906250
285,false,408609.39470636529293479100033437134698033332824707031250
286,false,409921.24777307726926700581771001452580094337463378906250
287,true,409955.08100361524335575325039826566353440284729003906250
288,false,412692.08766457478351163956631353357806801795959472656250
289,false,420879.41983827490884984001695556798949837684631347656250
290,false,422482.45395306636067722649841016391292214393615722656250
291,false,424732.41003234353681961010806844569742679595947265625000
292,false,428670.47726515609492459191187663236632943153381347656250
293,true,429805.92966363133271023855286330217495560646057128906250
294,false,430541.451031165794082422593191949999891221523284912109375
295,false,432580.196141942664926016703930145013146102428436279296875
296,false,435454.57961329702446029443763109156861901283264160156250
297,false,435833.43985618003152104904529551276937127113342285156250
298,false,436494.06911289994418190474334551254287362098693847656250
299,false,437353.65242974135795428480832924833521246910095214843750
300,false,440878.25633456462652226548470935085788369178771972656250
301,false,442064.32305589014175417617025232175365090370178222656250
302,false,442741.28062148053747115739042783388867974281311035156250
303,false,443040.08134940673958546142330305883660912513732910156250
304,false,443865.54446373507638590183432825142517685890197753906250
305,false,444524.23450061233229213542017532745376229286193847656250
306,false,452734.21900796856358262232333800056949257850646972656250
307,false,453505.08201053212195041908216808224096894264221191406250
308,false,456411.88349044983099567218687298009172081947326660156250
309,false,458570.85814395520413633278167253592982888221740722656250
310,false,459571.06725313771748098190528253326192498207092285156250
311,false,460271.44614803126482982520428777206689119338989257812500
312,false,461458.61457025843434998080283548915758728981018066406250
313,false,462232.22837444664427586360488930949941277503967285156250
314,false,463156.66716841614266719773240765789523720741271972656250
315,true,463686.25635408350904675955916900420561432838439941406250
316,false,465442.47245709436894323118849570164456963539123535156250
317,false,468503.74496218481895404295300977537408471107482910156250
318,false,470321.94273919694320618134497635765001177787780761718750
319,false,470784.04950905961207219263542356202378869056701660156250
320,false,471270.03573385122929728652252379106357693672180175781250
321,false,471537.97422560048394934995030780555680394172668457031250
322,false,472035.94045298595495729898630088428035378456115722656250
323,false,472429.56803622584794588590284547535702586174011230468750
324,false,474114.62056978534868001418089988874271512031555175781250
325,false,475840.20681135895632785093312122626230120658874511718750
326,false,478017.19439478719204750234439416090026497840881347656250
327,false,478398.98828150207413933969746722141280770301818847656250
328,false,482090.42453249326079323111571284243836998939514160156250
329,false,485354.98479980653557142034060234436765313148498535156250
330,false,485405.83450901406041033681049157166853547096252441406250
331,true,485510.91179167514385461856818437809124588966369628906250
332,false,487884.26077575044465994835718447575345635414123535156250
333,false,488162.96745615439531640333825635025277733802795410156250
334,false,488782.31486666487698222738345066318288445472717285156250
335,false,488799.53880198013812297119784489041194319725036621093750
336,false,488910.91427629607225391339397901901975274085998535156250
337,false,489733.64510233895696167394362419145181775093078613281250
338,false,500279.38583076351228307032670272747054696083068847656250
339,false,508943.75137460938749178751550061861053109169006347656250
340,false,509088.01426618299297821579330047825351357460021972656250
341,false,510080.32393432859741189133728767046704888343811035156250
342,false,511225.63461647876603244355919741792604327201843261718750
343,false,511528.31091523365058471028987696627154946327209472656250
344,false,512327.52615851863441243096985999727621674537658691406250
345,true,519612.01284514118891344480744010070338845252990722656250
346,false,520663.54466265391514845362053165445104241371154785156250
347,true,522231.72011229872240711813446978339925408363342285156250
348,false,522236.73737811623636240199175517773255705833435058593750
349,false,522463.26109649047316985104316700017079710960388183593750
350,false,522871.61909718910076882991688762558624148368835449218750
351,false,523319.23407498103992985249988123541697859764099121093750
352,false,524119.90039523350960770642359420889988541603088378906250
353,true,524806.64502166785022474471134046325460076332092285156250
354,false,524980.64248541302382911055701697478070855140686035156250
355,false,525624.97453362541258314877268276177346706390380859375000
356,true,526079.74057089483600968549126264406368136405944824218750
357,true,528125.11452145618478759558911406202241778373718261718750
358,false,528993.48585667411388477887612680206075310707092285156250
359,false,529748.57300887202999639669087628135457634925842285156250
360,false,530079.26785843404335629713841626653447747230529785156250
361,false,530300.19945133686125338101646775612607598304748535156250
362,false,531209.75415757366592295340979035245254635810852050781250
363,true,533584.65497799527355304860520845977589488029479980468750
364,false,534509.62649364554857278619692806387320160865783691406250
365,false,537711.24717178249944460333153983810916543006896972656250
366,false,538691.40606080327016691455810359911993145942687988281250
367,false,539079.94792768762115287017877562902867794036865234375000
368,false,539685.90553901271452996724065087619237601757049560546875
369,false,540328.66930738499817188369434006744995713233947753906250
370,false,541277.58351840300881185896741953911259770393371582031250
371,false,542104.71008849380523919592178572202101349830627441406250
372,false,549551.83352911346904967615500936517491936683654785156250
373,false,550077.45485085854466866805978497723117470741271972656250
374,false,551021.21404909480321698822535836370661854743957519531250
375,false,551511.98850498828852373378595075337216258049011230468750
376,false,553003.46092188617755347479487681994214653968811035156250
377,false,553236.73139727631532913676437601679936051368713378906250
378,false,553376.36311571492109528946912178071215748786926269531250
379,false,553929.5065294119767413949517731452942825853824615478515625
380,false,554639.84203002752891542570523597532883286476135253906250
381,false,557840.14021335762815034797768021235242486000061035156250
382,false,558172.18784425526043868615033716196194291114807128906250
383,false,562730.23107322150193887466684827813878655433654785156250
384,false,565085.11708847668853117340859171235933899879455566406250
385,false,566483.64774036674828927573344117263332009315490722656250
386,false,570124.53757856906127621243740577483549714088439941406250
387,false,571428.95750044256543453968788526253774762153625488281250
388,false,574842.14695067312207221732478501508012413978576660156250
389,false,579837.89186654136902809852927020983770489692687988281250
390,false,580404.04012561023223248923841310897842049598693847656250
391,false,581638.68979441277061859238983743125572800636291503906250
392,false,583637.73996079090738398065241199219599366188049316406250
393,false,586596.35387841377339590565043181413784623146057128906250
394,false,588840.98656060835733860869822819950059056282043457031250
395,false,589373.02419027973504661588322051102295517921447753906250
396,false,590290.95853109947913317512302455725148320198059082031250
397,false,592581.93231511905607966639308870071545243263244628906250
398,false,592929.12558845236565652214721922064200043678283691406250
399,false,593855.20242757969315938737508986378088593482971191406250
400,false,596748.48772400334913790231894381577149033546447753906250
401,true,597350.00069788657683211852145177545025944709777832031250
402,false,598492.30344709241649248099292890401557087898254394531250
403,false,601877.64594548256143902165149484062567353248596191406250
404,false,604584.86772109157403498613803094485774636268615722656250
405,false,605522.29035219630750397357132897013798356056213378906250
406,false,606448.98290435916267604454787942813709378242492675781250
407,false,608543.22447141740198084391977317864075303077697753906250
408,false,609218.41497493488665249117275379830971360206604003906250
409,false,609563.50761336766918141449878021376207470893859863281250
410,false,615786.45563439366439872912906139390543103218078613281250
411,false,616555.65761251243513108022398228058591485023498535156250
412,false,616692.32111284486629632084486729581840336322784423828125
413,false,616829.50904497736240905680915602715685963630676269531250
414,false,618333.40815808197810987678622041130438446998596191406250
415,false,621676.17601514812500340667611453682184219360351562500000
416,false,622423.76722669986982516832085821079090237617492675781250
417,false,623492.77257095574317879993486712919548153877258300781250
418,false,623510.29741848640418488969316967995837330818176269531250
419,false,623829.40435725079459139408299961360171437263488769531250
420,false,624718.71880447744291764422541746171191334724426269531250
421,false,625952.16345456359499799248169438214972615242004394531250
422,false,630661.85873999068840056736462429398670792579650878906250
423,false,632852.29205185131959332522910699481144547462463378906250
424,false,636215.04488997373315051220288296462967991828918457031250
425,false,636255.86898715613198085350177279906347393989562988281250
426,true,637135.17922521739216712433062639320269227027893066406250
427,false,638148.04161766562258950585828642942942678928375244140625
428,true,639292.10370807995739372842081138514913618564605712890625
429,false,639387.58123264742268876403841204592026770114898681640625
430,false,639469.27450083432776128944396987208165228366851806640625
431,true,640120.41740467269408743078429324668832123279571533203125
432,false,640470.63458689302331894310782445245422422885894775390625
433,true,640735.98103188386394268860613010474480688571929931640625
434,false,640745.983345508054460193392287692404352128505706787109375
435,false,644518.39226328914247066137477304437197744846343994140625
436,false,644528.83340652650402535783769053523428738117218017578125
437,false,644588.82780988421413770339540860732086002826690673828125
438,false,646411.51038000235005309690450303605757653713226318359375
439,false,646692.61910994599115465319982831715606153011322021484375
440,false,653280.52377257224838924543064422323368489742279052734375
441,false,659284.84334105081616339560923734097741544246673583984375
442,false,659743.65665576679933845838377237669192254543304443359375
443,false,660014.72911492115383591539057306363247334957122802734375
444,false,661389.57525809215203960178541819914244115352630615234375
