time,event,queueSize,systemSize,meanQueueSize,meanSystemSize,meanWaitingTime,meanCallingTime,meanSystemTime,LittlesLaw
809509.35152997534426333459123270586133003234863281250000,arrive,0,0,0.0050927008,0.0664687100,7.7492273289,93.3918297489,101.1410570778,0.06233467395656856926
809509.35152997534426333459123270586133003234863281250000,begin,1,1,0.0050927008,0.0664687100,7.7492273289,93.3918297489,101.1410570778,0.06233467395656856926
809731.22437318794364102814142825081944465637207031250000,arrive,0,1,0.0050913054,0.0667245051,7.7346884408,93.3918297489,101.3675707478,0.06248707847745235826
809874.70108048343139728331152582541108131408691406250000,finish,1,2,0.0052675626,0.0670670025,7.9888869780,93.3918297489,101.7151097813,0.06254251397803699271
809874.70108048343139728331152582541108131408691406250000,begin,1,1,0.0052675626,0.0670670025,7.9888869780,93.9020693751,101.7151097813,0.06254251397803699271
810062.05754692689133378280530450865626335144042968750000,finish,0,1,0.0052663442,0.0672827774,7.9888869780,93.9020693751,102.0659645873,0.06277763559373215291
810370.36515221847237455676804529502987861633300781250000,arrive,0,0,0.0052643406,0.0672571795,7.9888869780,94.0770776093,102.0659645873,0.06277963919373215291
810370.36515221847237455676804529502987861633300781250000,begin,1,1,0.0052643406,0.0672571795,7.9888869780,94.0770776093,102.0659645873,0.06277963919373215291
810443.21148882184938599948509363457560539245605468750000,finish,0,1,0.0052638675,0.0673410187,7.9739544790,94.0770776093,102.0113484603,0.06274370154057828201
811673.42821501151236418536427663639187812805175781250000,arrive,0,0,0.0052558893,0.0672389529,7.9739544790,94.0373939813,102.0113484603,0.06275167974057828201
811673.42821501151236418536427663639187812805175781250000,begin,1,1,0.0052558893,0.0672389529,7.9739544790,94.0373939813,102.0113484603,0.06275167974057828201
811752.48875832382955763932841364294290542602539062500000,finish,0,1,0.0052553774,0.0673297991,7.9590776982,94.0373939813,101.9685297939,0.06272364586155099313
813872.84741396731358520355570362880825996398925781250000,arrive,0,0,0.0052416857,0.0671543868,7.9590776982,94.0094520957,101.9685297939,0.06273733756155099313
813872.84741396731358520355570362880825996398925781250000,begin,1,1,0.0052416857,0.0671543868,7.9590776982,94.0094520957,101.9685297939,0.06273733756155099313
813876.525266791425524015579640035866759717464447021484375,finish,0,1,0.0052416620,0.0671586022,7.9442563245,94.0094520957,101.7854931515,0.06261533682718310505
813897.36358958499687688004087249282747507095336914062500,arrive,0,0,0.0052415278,0.0671568828,7.9442563245,93.8412368271,101.7854931515,0.06261547102718310505
813897.36358958499687688004087249282747507095336914062500,begin,1,1,0.0052415278,0.0671568828,7.9442563245,93.8412368271,101.7854931515,0.06261547102718310505
814025.85628173388107953201142663601785898208618164062500,finish,0,1,0.0052407004,0.0673041306,7.9294900488,93.8412368271,101.8351347854,0.06264939285143782618
815320.94498240488980300710863957647234201431274414062500,arrive,0,0,0.0052323759,0.0671972220,7.9294900488,93.9056447366,101.8351347854,0.06265771735143782618
815320.94498240488980300710863957647234201431274414062500,begin,1,1,0.0052323759,0.0671972220,7.9294900488,93.9056447366,101.8351347854,0.06265771735143782618
815555.52292394196897262759193836245685815811157226562500,finish,0,1,0.0052308709,0.0674655237,7.9147785645,93.9056447366,102.0814108647,0.06282340641251369549
815614.07661205404980719890772888902574777603149414062500,arrive,0,0,0.0052304954,0.0674606803,7.9147785645,94.1666323002,102.0814108647,0.06282378191251369549
815614.07661205404980719890772888902574777603149414062500,begin,1,1,0.0052304954,0.0674606803,7.9147785645,94.1666323002,102.0814108647,0.06282378191251369549
815706.53143244106364662115993269253522157669067382812500,finish,0,1,0.0052299025,0.0675663773,7.9001215671,94.1666323002,102.0635838453,0.06281249013231946151
816120.36990240490957049246389942709356546401977539062500,arrive,0,0,0.0052272505,0.0675321157,7.9001215671,94.1634622782,102.0635838453,0.06281514213231946151
816120.36990240490957049246389942709356546401977539062500,begin,1,1,0.0052272505,0.0675321157,7.9001215671,94.1634622782,102.0635838453,0.06281514213231946151
816197.96761694567920031317953544203191995620727539062500,arrive,0,1,0.0052267536,0.0676207675,7.8855187546,94.1634622782,102.0183604270,0.06278549008527868090
816225.17022634288057858498177665751427412033081054687500,arrive,1,2,0.0052599067,0.0676851685,7.9211591433,94.1634622782,101.9305133022,0.06269377223248377674
816333.69600383170982027536410896573215723037719726562500,finish,2,3,0.0055250933,0.0680749990,8.3062979938,94.1634622782,102.3423858973,0.06270316737627952991
816333.69600383170982027536410896573215723037719726562500,begin,2,2,0.0055250933,0.0680749990,8.3062979938,94.3837259365,102.3423858973,0.06270316737627952991
816409.75662205980447438946612237486988306045532226562500,finish,1,2,0.0056177433,0.0682549863,8.4463727971,94.3837259365,102.6225355041,0.06279728379015118347
816409.75662205980447438946612237486988306045532226562500,begin,1,1,0.0056177433,0.0682549863,8.4463727971,94.3499194647,102.6225355041,0.06279728379015118347
816412.31393666441008338807705513318069279193878173828125,finish,0,1,0.0056177257,0.0682579049,8.4463727971,94.3499194647,102.6272451074,0.06280044112584150358
819645.78855459716121956148526805918663740158081054687500,arrive,0,0,0.0055955640,0.0679886298,8.4463727971,94.1808723102,102.6272451074,0.06282260282584150358
819645.78855459716121956148526805918663740158081054687500,begin,1,1,0.0055955640,0.0679886298,8.4463727971,94.1808723102,102.6272451074,0.06282260282584150358
819830.90030946345261142482740979176014661788940429687500,finish,0,1,0.0055943005,0.0681990711,8.4308463766,94.1808723102,102.7788710444,0.06292495028889570148
822782.84154099592522513262338179629296064376831054687500,arrive,0,0,0.0055742296,0.0679543897,8.4308463766,94.3480246679,102.7788710444,0.06294502118889570148
822782.84154099592522513262338179629296064376831054687500,begin,1,1,0.0055742296,0.0679543897,8.4308463766,94.3480246679,102.7788710444,0.06294502118889570148
822819.18298043937976515849186398554593324661254882812500,finish,0,1,0.0055739834,0.0679955553,8.4153769337,94.3480246679,102.6569675002,0.06286399835536558334
825710.98982689973489001999951142352074384689331054687500,arrive,0,0,0.0055544621,0.0677574212,8.4153769337,94.2415905666,102.6569675002,0.06288351965536558334
825710.98982689973489001999951142352074384689331054687500,begin,1,1,0.0055544621,0.0677574212,8.4153769337,94.2415905666,102.6569675002,0.06288351965536558334
825759.33620837410526505095731408800929784774780273437500,finish,0,1,0.0055541369,0.0678120019,8.3999641554,94.2415905666,102.5574975624,0.06281753156018325208
833273.82662108083784957557327288668602705001831054687500,arrive,0,0,0.0055040495,0.0672004711,8.3999641554,94.1575334070,102.5574975624,0.06286761896018325208
833273.82662108083784957557327288668602705001831054687500,begin,1,1,0.0055040495,0.0672004711,8.3999641554,94.1575334070,102.5574975624,0.06286761896018325208
833371.77251096052270540326389891561120748519897460937500,finish,0,1,0.0055034027,0.0673101027,8.3846077310,94.1575334070,102.5490668354,0.06286264527523556118
834276.23566167517581604329279798548668622970581054687500,arrive,0,0,0.0054974363,0.0672371298,8.3846077310,94.1644591044,102.5490668354,0.06286861167523556118
834276.23566167517581604329279798548668622970581054687500,begin,1,1,0.0054974363,0.0672371298,8.3846077310,94.1644591044,102.5490668354,0.06286861167523556118
834362.57573385896752071744231216143816709518432617187500,finish,0,1,0.0054968674,0.0673336524,8.3693073519,94.1644591044,102.5194883780,0.06284946160264961260
835267.57508685940386428114834416192024946212768554687500,arrive,0,0,0.0054909116,0.0672606974,8.3693073519,94.1501810261,102.5194883780,0.06285541740264961260
