id,resident,time
276,true,126495.55885608572396805460158475398202426731586456298828125
277,false,126664.22411872242697328250216060041566379368305206298828125
278,false,126968.32840818479237399163395139112253673374652862548828125
279,false,127525.38308811789859220642284753921558149158954620361328125
280,false,127683.88967613155167513117049793436308391392230987548828125
281,false,127694.74528290113951289885818596303579397499561309814453125
282,false,128704.58643162703150253367567756868083961308002471923828125
283,false,131471.30476178799126885099468609041650779545307159423828125
284,false,131595.09857381665845210694243405669112689793109893798828125
285,false,133406.50944331795390340733575840204139240086078643798828125
286,false,133410.45372982616700918701013733880245126783847808837890625
287,false,133870.79576532257879606380157611056347377598285675048828125
288,false,135423.36336471170022222043627380116959102451801300048828125
289,true,135458.32965834216270295531359124652226455509662628173828125
290,false,135537.35004435573890291255594320318778045475482940673828125
291,false,135751.32195870306381479952761992535670287907123565673828125
292,false,136309.44210541699710959040459101743181236088275909423828125
293,false,136672.97785967669127515922156135275145061314105987548828125
294,false,136761.65320119378329721815390485062380321323871612548828125
295,false,137291.08209754729974705345085794760962016880512237548828125
296,false,138048.39556718017624448169300421795924194157123565673828125
297,false,138339.88793846934958076122512693473254330456256866455078125
298,true,138810.51188208853008021481656442119856365025043487548828125
299,true,138824.31961599479565905301825523565639741718769073486328125
300,false,139710.49433388490035057305505006297607906162738800048828125
301,false,140796.94369801034649569704271243608673103153705596923828125
302,false,141413.20286242285717392963562133445520885288715362548828125
303,false,141579.25336492083302986078052754237432964146137237548828125
304,false,141929.55430454062256118152873796134372241795063018798828125
305,false,142240.99002606248615621087338922734488733112812042236328125
306,true,143008.84307375047712540538924486099858768284320831298828125
307,false,143215.12829117810782364461630322693963535130023956298828125
308,true,143647.66142508259944421400433611779590137302875518798828125
309,false,144299.07223254270979950764086652270634658634662628173828125
310,false,144935.63519116622421123441455392821808345615863800048828125
311,false,145204.69905550363000046321104719027061946690082550048828125
312,false,145624.46764014810725129667190458349068649113178253173828125
313,false,145744.07598164282941965996798217020113952457904815673828125
314,false,145899.05314707410849017765741564289783127605915069580078125
315,false,146529.93802760592447065324250843332265503704547882080078125
316,false,146772.15746760478333066135547824160312302410602569580078125
317,false,147053.83514729528231435029539397874032147228717803955078125
318,false,147405.03360368791525580878243317783926613628864288330078125
319,false,147909.40216222505020049471369247839902527630329132080078125
320,false,148196.20593181102459390263703653545235283672809600830078125
321,false,148481.12082990458247444554018557028030045330524444580078125
